time;sec;nsec;id;range
1510921910.113186;1510921910;113185882;180;3.95
1510921910.127244;1510921910;127243995;179;2.29
1510921910.250173;1510921910;250173091;178;1.97
1510921910.264092;1510921910;264091968;177;3.43
1510921910.278153;1510921910;278152942;180;4.13
1510921910.292162;1510921910;292161941;179;2.25
1510921910.416413;1510921910;416413068;178;1.88
1510921910.430367;1510921910;430366992;177;3.44
1510921910.444388;1510921910;444387912;180;4.18
1510921910.45828;1510921910;458280086;179;2.21
1510921910.582734;1510921910;582734107;178;1.87
1510921910.596635;1510921910;596635103;177;3.44
1510921910.610673;1510921910;610672950;180;3.35
1510921910.624716;1510921910;624716043;179;2.96
1510921910.747626;1510921910;747626066;178;1.86
1510921910.761482;1510921910;761482000;177;3.6
1510921910.775624;1510921910;775624036;180;3.41
1510921910.789635;1510921910;789634943;179;2.94
1510921910.912623;1510921910;912622928;178;1.81
1510921910.92661;1510921910;926609992;177;3.62
1510921910.940395;1510921910;940395116;180;3.47
1510921910.954615;1510921910;954615116;179;2.91
1510921911.078695;1510921911;78695058;178;1.77
1510921911.09275;1510921911;92750072;177;3.65
1510921911.106623;1510921911;106622934;180;3.59
1510921911.120801;1510921911;120800971;179;2.51
1510921911.243641;1510921911;243640899;178;1.68
1510921911.257708;1510921911;257708072;177;3.75
1510921911.27172;1510921911;271719932;180;3.67
1510921911.285762;1510921911;285762071;179;2.36
1510921911.408396;1510921911;408396005;178;1.65
1510921911.422615;1510921911;422615051;177;3.78
1510921911.4366;1510921911;436599969;180;3.71
1510921911.4506;1510921911;450599908;179;1.98
1510921911.574929;1510921911;574928998;178;1.62
1510921911.588915;1510921911;588915109;177;3.81
1510921911.602731;1510921911;602730989;180;3.71
1510921911.616903;1510921911;616903066;179;1.93
1510921911.741062;1510921911;741061925;178;1.6
1510921911.755072;1510921911;755072116;177;3.84
1510921911.76915;1510921911;769150018;180;3.75
1510921911.783164;1510921911;783164024;179;2.74
1510921911.906087;1510921911;906086921;178;1.63
1510921911.919883;1510921911;919883012;177;3.84
1510921911.933992;1510921911;933991909;180;3.83
1510921911.948052;1510921911;948051929;179;2.73
1510921912.070964;1510921912;70964097;178;1.55
1510921912.084973;1510921912;84973096;177;3.94
1510921912.09889;1510921912;98890066;180;3.86
1510921912.112993;1510921912;112993001;179;2.69
1510921912.237251;1510921912;237251043;178;1.56
1510921912.251166;1510921912;251166105;177;3.99
1510921912.265216;1510921912;265216112;180;3.95
1510921912.279237;1510921912;279237031;179;2.72
1510921912.401999;1510921912;401998996;178;1.52
1510921912.416075;1510921912;416074991;177;3.97
1510921912.430188;1510921912;430187940;180;3.95
1510921912.444028;1510921912;444027900;179;2.7
1510921912.733236;1510921912;733236074;178;1.54
1510921912.747443;1510921912;747442960;177;4.03
1510921912.761313;1510921912;761312961;180;4.01
1510921912.77528;1510921912;775279998;179;2.64
1510921912.899612;1510921912;899611949;178;1.46
1510921912.913431;1510921912;913430929;177;4.1
1510921912.927653;1510921912;927653074;180;4.03
1510921912.941634;1510921912;941633939;179;2.58
1510921913.064512;1510921913;64512014;178;1.41
1510921913.078366;1510921913;78366041;177;4.11
1510921913.092506;1510921913;92505931;180;4.11
1510921913.106583;1510921913;106583118;179;2.52
1510921913.229286;1510921913;229285955;178;1.55
1510921913.243329;1510921913;243329048;177;4.22
1510921913.257472;1510921913;257472038;180;4.13
1510921913.271426;1510921913;271425962;179;2.36
1510921913.395761;1510921913;395761013;178;1.46
1510921913.409633;1510921913;409632921;177;4.21
1510921913.423726;1510921913;423726081;180;4.19
1510921913.437752;1510921913;437752008;179;2.28
1510921913.560618;1510921913;560617923;178;1.5
1510921913.57458;1510921913;574579954;177;4.19
1510921913.588615;1510921913;588614940;180;4.21
1510921913.602572;1510921913;602571964;179;2.21
1510921913.725559;1510921913;725558996;178;1.53
1510921913.73943;1510921913;739429950;177;4.27
1510921913.753494;1510921913;753494024;180;4.22
1510921913.767341;1510921913;767340898;179;2.27
1510921913.891749;1510921913;891748905;178;1.5
1510921913.905753;1510921913;905752897;177;4.29
1510921913.919666;1510921913;919666051;180;4.3
1510921913.933725;1510921913;933725118;179;2.21
1510921914.058118;1510921914;58118104;178;1.33
1510921914.071901;1510921914;71901082;177;4.34
1510921914.086092;1510921914;86091995;180;4.33
1510921914.100017;1510921914;100017070;179;2.23
1510921914.222991;1510921914;222990989;178;1.28
1510921914.236902;1510921914;236901998;177;4.39
1510921914.250972;1510921914;250972032;180;4.45
1510921914.264873;1510921914;264873027;179;2.2
1510921914.387926;1510921914;387926101;178;1.25
1510921914.415906;1510921914;415905952;180;4.51
1510921914.429709;1510921914;429708957;179;2.2
1510921914.55416;1510921914;554160118;178;1.21
1510921914.567984;1510921914;567984104;177;4.44
1510921914.582156;1510921914;582155942;180;4.53
1510921914.596066;1510921914;596065998;179;2.18
1510921914.718949;1510921914;718949079;178;1.2
1510921914.732978;1510921914;732978105;177;4.45
1510921914.746972;1510921914;746972084;180;4.64
1510921914.760998;1510921914;760998010;179;2.2
1510921914.883792;1510921914;883791923;178;1.09
1510921914.897715;1510921914;897715091;177;4.5
1510921914.911818;1510921914;911818027;180;4.54
1510921914.925926;1510921914;925925970;179;2.15
1510921915.050059;1510921915;50059080;178;1.2
1510921915.064162;1510921915;64162015;177;4.57
1510921915.078132;1510921915;78131914;180;4.6
1510921915.092186;1510921915;92185974;179;2.16
1510921915.216498;1510921915;216497898;178;1.14
1510921915.23017;1510921915;230170011;177;4.63
1510921915.244606;1510921915;244606018;180;4.64
1510921915.258435;1510921915;258435010;179;2.11
1510921915.381281;1510921915;381280899;178;1.11
1510921915.395321;1510921915;395320892;177;4.72
1510921915.409369;1510921915;409368991;180;4.69
1510921915.423418;1510921915;423418045;179;2.01
1510921915.546238;1510921915;546237945;178;1.01
1510921915.560103;1510921915;560102939;177;4.7
1510921915.574192;1510921915;574192047;180;4.67
1510921915.588206;1510921915;588206052;179;1.94
1510921915.71254;1510921915;712539911;178;1.07
1510921915.726533;1510921915;726532936;177;4.72
1510921915.74051;1510921915;740509986;180;4.78
1510921915.754536;1510921915;754535913;179;1.93
1510921915.877631;1510921915;877630949;178;1.14
1510921915.891414;1510921915;891413927;177;4.77
1510921915.9055;1510921915;905499935;180;4.77
1510921915.919501;1510921915;919501066;179;2.05
1510921916.208731;1510921916;208730936;178;1.12
1510921916.222645;1510921916;222645044;177;4.83
1510921916.236672;1510921916;236671924;180;4.92
1510921916.250705;1510921916;250705003;179;2.14
1510921916.374884;1510921916;374883890;178;1.2
1510921916.388773;1510921916;388772964;177;4.9
1510921916.402871;1510921916;402870893;180;4.94
1510921916.417046;1510921916;417046070;179;2.17
1510921916.539862;1510921916;539861917;178;1.29
1510921916.553762;1510921916;553761959;177;4.88
1510921916.567786;1510921916;567785978;180;4.99
1510921916.581927;1510921916;581927061;179;2.27
1510921916.704712;1510921916;704711914;178;1.13
1510921916.718596;1510921916;718595981;177;4.97
1510921916.732652;1510921916;732651948;180;5.02
1510921916.746715;1510921916;746715068;179;2.24
1510921916.870956;1510921916;870955944;178;1.6
1510921916.884913;1510921916;884912967;177;4.93
1510921916.898928;1510921916;898927927;180;5.06
1510921916.913047;1510921916;913047075;179;2.23
1510921917.035901;1510921917;35901069;178;1.42
1510921917.049817;1510921917;49817085;177;5.02
1510921917.063789;1510921917;63788890;180;4.95
1510921917.077937;1510921917;77936887;179;2.22
1510921917.200768;1510921917;200767993;178;1.32
1510921917.214686;1510921917;214685916;177;5.07
1510921917.228703;1510921917;228703022;180;5.27
1510921917.24281;1510921917;242810010;179;2.25
1510921917.367096;1510921917;367095947;178;1.28
1510921917.380995;1510921917;380995035;177;5.13
1510921917.395038;1510921917;395037889;180;5.18
1510921917.409118;1510921917;409117937;179;2.27
1510921917.53327;1510921917;533269882;178;1.3
1510921917.547222;1510921917;547221899;177;5.1
1510921917.561325;1510921917;561325073;180;5.17
